source	line	kind	declaration
plot/shape/bar.rs	119	public	pub fn base<F>(mut self, base: F) -> Self where F: Fn(&T) -> f32 + 'static, {
plot/shape/bar.rs	128	public	pub fn value<F>(mut self, value: F) -> Self where F: Fn(&T) -> Option<f32> + 'static, {
plot/shape/bar.rs	147	public	pub fn fill<F, B>(mut self, fill: F) -> Self where F: Fn(&T, Bounds<f32>, BarAlignment) -> B + 'static, B: Into<Background>, {
plot/shape/bar.rs	157	public	pub fn label<F>(mut self, label: F) -> Self where F: Fn(&T, Point<Pixels>) -> Vec<Text> + 'static, {
plot/shape/bar.rs	169	public	pub fn corner_radii(mut self, corner_radii: impl Into<Corners<Pixels>>) -> Self {
plot/shape/bar.rs	232	public	pub fn paint(&self, bounds: &Bounds<Pixels>, window: &mut Window, cx: &mut App) {
plot/shape/line.rs	11	public	pub struct Line<T> {
plot/shape/line.rs	24	impl	impl<T> Default for Line<T> {
plot/shape/line.rs	41	impl	impl<T> Line<T> {
plot/shape/line.rs	42	public	pub fn new() -> Self {
plot/shape/line.rs	47	public	pub fn data<I>(mut self, data: I) -> Self where I: IntoIterator<Item = T>, {
plot/shape/line.rs	56	public	pub fn x<F>(mut self, x: F) -> Self where F: Fn(&T) -> Option<f32> + 'static, {
plot/shape/line.rs	65	public	pub fn y<F>(mut self, y: F) -> Self where F: Fn(&T) -> Option<f32> + 'static, {
plot/shape/line.rs	74	public	pub fn stroke(mut self, stroke: impl Into<Background>) -> Self {
plot/shape/line.rs	80	public	pub fn stroke_width(mut self, stroke_width: impl Into<Pixels>) -> Self {
plot/shape/line.rs	86	public	pub fn stroke_style(mut self, stroke_style: StrokeStyle) -> Self {
plot/shape/line.rs	92	public	pub fn dot(mut self) -> Self {
plot/shape/line.rs	98	public	pub fn dot_size(mut self, dot_size: impl Into<Pixels>) -> Self {
plot/shape/line.rs	104	public	pub fn dot_fill_color(mut self, dot_fill_color: impl Into<Hsla>) -> Self {
plot/shape/line.rs	110	public	pub fn dot_stroke_color(mut self, dot_stroke_color: impl Into<Hsla>) -> Self {
plot/shape/line.rs	214	public	pub fn paint_cached( &self, bounds: &Bounds<Pixels>, cache: &mut PathCache, window: &mut Window, ) {
plot/shape/line.rs	237	public	pub fn paint(&self, bounds: &Bounds<Pixels>, window: &mut Window) {
plot/shape/pie.rs	8	public	pub struct Pie<T> {
plot/shape/pie.rs	15	impl	impl<T> Default for Pie<T> {
plot/shape/pie.rs	26	impl	impl<T> Pie<T> {
plot/shape/pie.rs	27	public	pub fn new() -> Self {
plot/shape/pie.rs	32	public	pub fn value<F>(mut self, value: F) -> Self where F: 'static + Fn(&T) -> Option<f32>, {
plot/shape/pie.rs	41	public	pub fn start_angle(mut self, start_angle: f32) -> Self {
plot/shape/pie.rs	47	public	pub fn end_angle(mut self, end_angle: f32) -> Self {
plot/shape/pie.rs	53	public	pub fn pad_angle(mut self, pad_angle: f32) -> Self {
plot/shape/pie.rs	59	public	pub fn arcs<'a>(&self, data: &'a [T]) -> Vec<ArcData<'a, T>> {
plot/shape/radial_line.rs	27	public	pub struct RadialLine<T> {
plot/shape/radial_line.rs	41	impl	impl<T> Default for RadialLine<T> {
plot/shape/radial_line.rs	59	impl	impl<T> RadialLine<T> {
plot/shape/radial_line.rs	60	public	pub fn new() -> Self {
plot/shape/radial_line.rs	65	public	pub fn data<I>(mut self, data: I) -> Self where I: IntoIterator<Item = T>, {
plot/shape/radial_line.rs	78	public	pub fn angle<F>(mut self, angle: F) -> Self where F: Fn(&T, usize) -> Option<f32> + 'static, {
plot/shape/radial_line.rs	90	public	pub fn radius<F>(mut self, radius: F) -> Self where F: Fn(&T, usize) -> Option<f32> + 'static, {
plot/shape/radial_line.rs	99	public	pub fn closed(mut self) -> Self {
plot/shape/radial_line.rs	107	public	pub fn fill(mut self, fill: impl Into<Background>) -> Self {
plot/shape/radial_line.rs	113	public	pub fn stroke(mut self, stroke: impl Into<Background>) -> Self {
plot/shape/radial_line.rs	119	public	pub fn stroke_width(mut self, stroke_width: impl Into<Pixels>) -> Self {
plot/shape/radial_line.rs	125	public	pub fn dot(mut self) -> Self {
plot/shape/radial_line.rs	131	public	pub fn dot_size(mut self, dot_size: impl Into<Pixels>) -> Self {
plot/shape/radial_line.rs	137	public	pub fn dot_fill_color(mut self, dot_fill_color: impl Into<Hsla>) -> Self {
plot/shape/radial_line.rs	143	public	pub fn dot_stroke_color(mut self, dot_stroke_color: impl Into<Hsla>) -> Self {
plot/shape/radial_line.rs	221	public	pub fn paint(&self, bounds: &Bounds<Pixels>, window: &mut Window) {
plot/shape/sankey.rs	16	public	pub enum SankeyAlign {
plot/shape/sankey.rs	29	public	pub struct SankeyLink {
plot/shape/sankey.rs	30	public	pub source: usize,
plot/shape/sankey.rs	31	public	pub target: usize,
plot/shape/sankey.rs	32	public	pub value: f64,
plot/shape/sankey.rs	35	impl	impl SankeyLink {
plot/shape/sankey.rs	38	public	pub fn new(source: usize, target: usize, value: f64) -> Self {
plot/shape/sankey.rs	49	public	pub struct SankeyNodeLayout {
plot/shape/sankey.rs	50	public	pub index: usize,
plot/shape/sankey.rs	54	public	pub value: f64,
plot/shape/sankey.rs	56	public	pub depth: usize,
plot/shape/sankey.rs	58	public	pub height: usize,
plot/shape/sankey.rs	60	public	pub layer: usize,
plot/shape/sankey.rs	61	public	pub x0: f32,
plot/shape/sankey.rs	62	public	pub x1: f32,
plot/shape/sankey.rs	63	public	pub y0: f32,
plot/shape/sankey.rs	64	public	pub y1: f32,
plot/shape/sankey.rs	66	public	pub source_links: Vec<usize>,
plot/shape/sankey.rs	68	public	pub target_links: Vec<usize>,
plot/shape/sankey.rs	81	public	pub struct SankeyLinkLayout {
plot/shape/sankey.rs	82	public	pub index: usize,
plot/shape/sankey.rs	83	public	pub source: usize,
plot/shape/sankey.rs	84	public	pub target: usize,
plot/shape/sankey.rs	87	public	pub value: f64,
plot/shape/sankey.rs	88	public	pub y0: f32,
plot/shape/sankey.rs	89	public	pub y1: f32,
plot/shape/sankey.rs	92	public	pub width: f32,
plot/shape/sankey.rs	94	public	pub source_width: f32,
plot/shape/sankey.rs	96	public	pub target_width: f32,
plot/shape/sankey.rs	101	public	pub struct SankeyGraph {
plot/shape/sankey.rs	102	public	pub nodes: Vec<SankeyNodeLayout>,
plot/shape/sankey.rs	103	public	pub links: Vec<SankeyLinkLayout>,
plot/shape/sankey.rs	106	impl	impl SankeyGraph {
plot/shape/sankey.rs	108	public	pub fn layer_count(&self) -> usize {
plot/shape/sankey.rs	119	public	pub enum SankeyError {
plot/shape/sankey.rs	126	impl	impl std::fmt::Display for SankeyError {
plot/shape/sankey.rs	135	impl	impl std::error::Error for SankeyError {}
plot/shape/sankey.rs	139	public	pub enum SankeyValueScale {
plot/shape/sankey.rs	149	impl	impl SankeyValueScale {
plot/shape/sankey.rs	160	public	pub struct Sankey {
plot/shape/sankey.rs	172	impl	impl Default for Sankey {
plot/shape/sankey.rs	188	impl	impl Sankey {
plot/shape/sankey.rs	190	public	pub fn new() -> Self {
plot/shape/sankey.rs	195	public	pub fn node_width(mut self, node_width: f32) -> Self {
plot/shape/sankey.rs	201	public	pub fn node_padding(mut self, node_padding: f32) -> Self {
plot/shape/sankey.rs	207	public	pub fn node_align(mut self, align: SankeyAlign) -> Self {
plot/shape/sankey.rs	213	public	pub fn iterations(mut self, iterations: usize) -> Self {
plot/shape/sankey.rs	219	public	pub fn value_scale(mut self, value_scale: SankeyValueScale) -> Self {
plot/shape/sankey.rs	225	public	pub fn extent(mut self, x0: f32, y0: f32, x1: f32, y1: f32) -> Self {
plot/shape/sankey.rs	234	public	pub fn size(self, width: f32, height: f32) -> Self {
plot/shape/sankey.rs	246	public	pub fn topology( &self, node_count: usize, links: &[SankeyLink], ) -> Result<SankeyGraph, SankeyError> {
plot/shape/sankey.rs	301	public	pub fn layout( &self, node_count: usize, links: &[SankeyLink], ) -> Result<SankeyGraph, SankeyError> {
plot/shape/sankey.rs	315	public	pub fn layout_from(&self, mut graph: SankeyGraph) -> SankeyGraph {
plot/shape/sankey.rs	901	public	pub fn sankey_link_path( source: &SankeyNodeLayout, target: &SankeyNodeLayout, link: &SankeyLinkLayout, min_width: f32, origin: Point<Pixels>, ) -> Option<Path<Pixels>> {
plot/shape/stack.rs	5	public	pub struct StackPoint<T> {
plot/shape/stack.rs	7	public	pub y0: f32,
plot/shape/stack.rs	9	public	pub y1: f32,
plot/shape/stack.rs	11	public	pub data: T,
plot/shape/stack.rs	16	public	pub struct StackSeries<T> {
plot/shape/stack.rs	18	public	pub key: String,
plot/shape/stack.rs	20	public	pub index: usize,
plot/shape/stack.rs	22	public	pub points: Vec<StackPoint<T>>,
plot/shape/stack.rs	26	public	pub struct Stack<T> {
plot/shape/stack.rs	32	impl	impl<T: Clone> Default for Stack<T> {
plot/shape/stack.rs	42	impl	impl<T: Clone> Stack<T> {
plot/shape/stack.rs	43	public	pub fn new() -> Self {
plot/shape/stack.rs	48	public	pub fn data<I>(mut self, data: I) -> Self where I: IntoIterator<Item = T>, {
plot/shape/stack.rs	57	public	pub fn keys<I, S>(mut self, keys: I) -> Self where I: IntoIterator<Item = S>, S: Into<String>, {
plot/shape/stack.rs	67	public	pub fn value<F>(mut self, value: F) -> Self where F: Fn(&T, &str) -> Option<f32> + 'static, {
plot/shape/stack.rs	76	public	pub fn series(&self) -> Vec<StackSeries<T>> {
plot/shape.rs	10	public	pub use arc::{Arc, ArcData};
plot/shape.rs	11	public	pub use area::Area;
plot/shape.rs	12	public	pub use bar::{Bar, BarAlignment};
plot/shape.rs	13	public	pub use line::Line;
plot/shape.rs	14	public	pub use pie::Pie;
plot/shape.rs	15	public	pub use radial_line::RadialLine;
plot/shape.rs	16	public	pub use sankey::{
plot/shape.rs	20	public	pub use stack::{Stack, StackPoint, StackSeries};
plot/tooltip.rs	11	public	pub enum CrossLineAxis {
plot/tooltip.rs	18	impl	impl CrossLineAxis {
plot/tooltip.rs	21	public	pub fn show_vertical(&self) -> bool {
plot/tooltip.rs	27	public	pub fn show_horizontal(&self) -> bool {
plot/tooltip.rs	33	public	pub struct CrossLine {
plot/tooltip.rs	48	impl	impl CrossLine {
plot/tooltip.rs	49	public	pub fn new(point: Point<Pixels>) -> Self {
plot/tooltip.rs	63	public	pub fn band(mut self, thickness: impl Into<Pixels>) -> Self {
plot/tooltip.rs	70	public	pub fn horizontal(mut self) -> Self {
plot/tooltip.rs	76	public	pub fn both(mut self) -> Self {
plot/tooltip.rs	82	public	pub fn height(mut self, height: f32) -> Self {
plot/tooltip.rs	88	public	pub fn width(mut self, width: f32) -> Self {
plot/tooltip.rs	95	public	pub fn span(mut self, start: f32, length: f32) -> Self {
plot/tooltip.rs	102	public	pub fn h_span(mut self, start: f32, length: f32) -> Self {
plot/tooltip.rs	108	impl	impl From<Point<Pixels>> for CrossLine {
plot/tooltip.rs	114	impl	impl CrossLine {
plot/tooltip.rs	166	impl	impl RenderOnce for CrossLine {
plot/tooltip.rs	185	public	pub struct Dot {
plot/tooltip.rs	194	impl	impl Dot {
plot/tooltip.rs	195	public	pub fn new(point: Point<Pixels>) -> Self {
plot/tooltip.rs	206	public	pub fn size(mut self, size: impl Into<Pixels>) -> Self {
plot/tooltip.rs	214	public	pub fn halo(mut self, size: impl Into<Pixels>) -> Self {
plot/tooltip.rs	220	public	pub fn stroke(mut self, stroke: Hsla) -> Self {
plot/tooltip.rs	226	public	pub fn fill(mut self, fill: Hsla) -> Self {
plot/tooltip.rs	232	impl	impl RenderOnce for Dot {
plot/tooltip.rs	265	public	pub struct TooltipState {
plot/tooltip.rs	266	public	pub index: usize,
plot/tooltip.rs	267	public	pub cross_line: Point<Pixels>,
plot/tooltip.rs	268	public	pub dots: Vec<Point<Pixels>>,
plot/tooltip.rs	271	impl	impl TooltipState {
plot/tooltip.rs	272	public	pub fn new(index: usize, cross_line: Point<Pixels>, dots: Vec<Point<Pixels>>) -> Self {
plot/tooltip.rs	288	public	pub struct PlotHover {
plot/tooltip.rs	294	impl	impl PlotHover {
plot/tooltip.rs	297	public	pub fn state(&self) -> &TooltipState {
plot/tooltip.rs	306	public	pub fn focus(&self) -> f32 {
plot/tooltip.rs	312	public	pub fn is_hovered(&self) -> bool {
plot/tooltip.rs	319	public	pub fn is_entering(&self) -> bool {
plot/tooltip.rs	334	impl	impl Default for HoverMemory {
plot/tooltip.rs	357	public	pub fn track_hover( live: Option<TooltipState>, cursor: Option<Point<Pixels>>, window: &mut Window, cx: &mut App, ) -> Option<(PlotHover, Point<Pixels>)> {
plot/tooltip.rs	411	public	pub struct Tooltip {
plot/tooltip.rs	428	impl	impl Tooltip {
plot/tooltip.rs	430	public	pub fn new(cursor: Point<Pixels>, within: Size<Pixels>) -> Self {
plot/tooltip.rs	451	public	pub fn focus(mut self, focus: f32) -> Self {
plot/tooltip.rs	457	public	pub fn title(mut self, title: impl Into<SharedString>) -> Self {
plot/tooltip.rs	463	public	pub fn row( mut self, color: impl Into<Hsla>, label: impl Into<SharedString>, value: impl Into<SharedString>, ) -> Self {
plot/tooltip.rs	478	public	pub fn gap(mut self, gap: impl Into<Pixels>) -> Self {
plot/tooltip.rs	484	public	pub fn cross_line(mut self, cross_line: CrossLine) -> Self {
plot/tooltip.rs	490	public	pub fn dots(mut self, dots: impl IntoIterator<Item = Dot>) -> Self {
plot/tooltip.rs	496	public	pub fn appearance(mut self, appearance: bool) -> Self {
plot/tooltip.rs	502	impl	impl Styled for Tooltip {
plot/tooltip.rs	508	impl	impl ParentElement for Tooltip {
plot/tooltip.rs	514	impl	impl RenderOnce for Tooltip {
popover.rs	16	public	pub use gpui_base::PopoverState;
popover.rs	106	public	pub struct Popover {
popover.rs	130	impl	impl Popover {
popover.rs	132	public	pub fn new(id: impl Into<ElementId>) -> Self {
popover.rs	157	public	pub fn anchor(mut self, anchor: impl Into<Anchor>) -> Self {
popover.rs	163	public	pub fn mouse_button(mut self, mouse_button: MouseButton) -> Self {
popover.rs	169	public	pub fn trigger<T>(mut self, trigger: T) -> Self where T: Selectable + IntoElement + 'static, {
popover.rs	185	public	pub fn default_open(mut self, open: bool) -> Self {
popover.rs	195	public	pub fn open(mut self, open: bool) -> Self {
popover.rs	205	public	pub fn on_open_change<F>(mut self, callback: F) -> Self where F: Fn(&bool, &mut Window, &mut App) + 'static, {
popover.rs	214	public	pub fn trigger_style(mut self, style: StyleRefinement) -> Self {
popover.rs	220	public	pub fn overlay_closable(mut self, closable: bool) -> Self {
popover.rs	229	public	pub fn content<F, E>(mut self, content: F) -> Self where E: IntoElement, F: Fn(&mut PopoverState, &mut Window, &mut Context<PopoverState>) -> E + 'static, {
popover.rs	246	public	pub fn appearance(mut self, appearance: bool) -> Self {
popover.rs	255	public	pub fn track_focus(mut self, handle: &FocusHandle) -> Self {
popover.rs	261	impl	impl ParentElement for Popover {
popover.rs	267	impl	impl Styled for Popover {
popover.rs	273	impl	impl Popover {
popover.rs	293	impl	impl RenderOnce for Popover {
progress/mod.rs	4	public	pub use progress::Progress;
progress/mod.rs	5	public	pub use progress_circle::ProgressCircle;
progress/progress.rs	14	public	pub struct Progress {
progress/progress.rs	24	impl	impl Progress {
progress/progress.rs	26	public	pub fn new(id: impl Into<ElementId>) -> Self {
progress/progress.rs	42	public	pub fn loading(mut self, loading: bool) -> Self {
progress/progress.rs	48	public	pub fn color(mut self, color: impl Into<Hsla>) -> Self {
progress/progress.rs	56	public	pub fn value(mut self, value: f32) -> Self {
progress/progress.rs	62	public	pub fn accessibility_label(mut self, label: impl Into<SharedString>) -> Self {
progress/progress.rs	68	impl	impl Styled for Progress {
progress/progress.rs	74	impl	impl Sizable for Progress {
progress/progress.rs	81	impl	impl RenderOnce for Progress {
progress/progress_circle.rs	17	public	pub struct ProgressCircle {
progress/progress_circle.rs	28	impl	impl ProgressCircle {
progress/progress_circle.rs	30	public	pub fn new(id: impl Into<ElementId>) -> Self {
progress/progress_circle.rs	47	public	pub fn loading(mut self, loading: bool) -> Self {
progress/progress_circle.rs	53	public	pub fn color(mut self, color: impl Into<Hsla>) -> Self {
progress/progress_circle.rs	61	public	pub fn value(mut self, value: f32) -> Self {
progress/progress_circle.rs	67	public	pub fn accessibility_label(mut self, label: impl Into<SharedString>) -> Self {
progress/progress_circle.rs	143	impl	impl Styled for ProgressCircle {
progress/progress_circle.rs	149	impl	impl Sizable for ProgressCircle {
progress/progress_circle.rs	156	impl	impl ParentElement for ProgressCircle {
progress/progress_circle.rs	162	impl	impl RenderOnce for ProgressCircle {
radio.rs	19	public	pub struct Radio {
radio.rs	39	impl	impl Radio {
radio.rs	41	public	pub fn new(id: impl Into<ElementId>) -> Self {
radio.rs	64	public	pub fn tooltip(mut self, tooltip: impl Into<SharedString>) -> Self {
radio.rs	70	public	pub fn label(mut self, label: impl Into<Text>) -> Self {
radio.rs	80	public	pub fn accessibility_label(mut self, label: impl Into<SharedString>) -> Self {
radio.rs	86	public	pub fn checked(mut self, checked: bool) -> Self {
radio.rs	92	public	pub fn disabled(mut self, disabled: bool) -> Self {
radio.rs	98	public	pub fn tab_index(mut self, tab_index: isize) -> Self {
radio.rs	104	public	pub fn tab_stop(mut self, tab_stop: bool) -> Self {
radio.rs	110	public	pub fn on_click(self, handler: impl Fn(&bool, &mut Window, &mut App) + 'static) -> Self {
radio.rs	120	public	pub fn on_change(mut self, handler: impl Fn(&bool, &mut Window, &mut App) + 'static) -> Self {
radio.rs	126	impl	impl Sizable for Radio {
radio.rs	133	impl	impl crate::FocusableExt for Radio {
radio.rs	144	impl	impl Styled for Radio {
